X82,nd,bra,pre,par,ama,ind,total,nao_bra_prop,nao_bra_prop_declarados
35806420,205,345,15,94,4,0,663,47.96380090497737,24.672489082969427
35806432,119,122,4,33,1,0,279,56.272401433691755,23.750000000000004
35806444,86,218,8,15,89,0,416,47.59615384615385,33.93939393939394
35806456,28,134,6,27,2,0,197,31.979695431472077,20.710059171597628
35806626,47,18,1,24,0,0,90,80,58.13953488372092
35806651,61,19,1,27,0,0,108,82.4074074074074,59.57446808510638
35806742,53,60,8,37,1,0,159,62.264150943396224,43.39622641509434
35806821,13,37,5,9,0,0,64,42.1875,27.450980392156865
35806857,21,17,5,63,1,0,107,84.11214953271028,80.23255813953489
35806882,16,29,3,2,2,0,52,44.230769230769226,19.444444444444443
35806900,13,51,0,9,1,0,74,31.081081081081084,16.393442622950815
35806912,66,38,7,27,2,0,140,72.85714285714286,48.64864864864865
35806924,78,26,4,29,0,0,137,81.02189781021897,55.93220338983051
35806948,159,39,3,15,0,0,216,81.94444444444444,31.57894736842105
35806961,49,20,0,11,0,0,80,75,35.483870967741936
35806973,47,18,2,13,1,0,81,77.77777777777779,47.05882352941176
35806997,49,23,5,17,0,0,94,75.53191489361703,48.88888888888889
35807023,3,48,0,2,0,0,53,9.433962264150942,4.0000000000000036
35807035,18,23,2,0,0,0,43,46.51162790697675,7.9999999999999964
35807114,0,66,0,4,0,0,70,5.714285714285716,5.714285714285716
35807138,38,24,0,15,0,0,77,68.83116883116884,38.46153846153846
35807148,93,35,5,22,1,0,156,77.56410256410257,44.44444444444444
35807266,1,41,0,2,0,0,44,6.818181818181824,4.651162790697672
35807278,16,52,3,2,1,0,74,29.729729729729726,10.344827586206895
35807285,78,3,0,0,0,0,81,96.2962962962963,0
35807333,50,63,4,30,1,0,148,57.432432432432435,35.71428571428571
35807345,77,22,3,13,0,0,115,80.8695652173913,42.10526315789473
35807370,123,37,3,46,0,0,209,82.29665071770334,56.97674418604651
35807394,98,36,3,8,0,0,145,75.17241379310344,23.404255319148938
35807400,62,61,2,25,0,0,150,59.33333333333333,30.681818181818176
35807618,95,159,3,9,7,0,273,41.75824175824175,10.67415730337079
35807709,80,24,2,8,0,0,114,78.94736842105263,29.411764705882348
35807710,37,25,5,58,0,0,125,80,71.59090909090908
35807758,98,74,3,21,1,0,197,62.43654822335025,25.25252525252525
35807771,101,240,8,76,7,0,432,44.44444444444444,27.49244712990937
35807813,119,882,9,30,13,0,1053,16.23931623931624,5.567451820128477
35807825,631,227,19,202,1,0,1080,78.98148148148148,49.44320712694877
35808003,145,195,4,37,0,0,381,48.818897637795274,17.3728813559322
35808088,36,84,4,19,0,0,143,41.25874125874126,21.495327102803742
35808209,65,56,1,18,0,1,141,60.28368794326241,26.315789473684216
35808210,418,387,4,69,1,1,880,56.02272727272728,16.233766233766232
35808222,58,74,8,53,0,0,193,61.6580310880829,45.18518518518518
35808301,463,985,33,98,19,0,1598,38.360450563204004,13.215859030837008
35808593,29,56,4,18,3,0,110,49.09090909090909,30.864197530864203
35808647,17,30,0,2,2,0,51,41.17647058823529,11.764705882352944
35808659,23,84,2,27,1,0,137,38.68613138686131,26.315789473684216
35809287,518,496,3,10,9,0,1036,52.12355212355213,4.24710424710425
35809305,111,440,9,65,15,0,640,31.25,16.824196597353502
35809482,48,72,1,14,2,0,137,47.44525547445255,19.10112359550562
35809573,7,64,1,2,0,0,74,13.513513513513509,4.477611940298509
35809585,50,24,3,5,0,0,82,70.73170731707317,25
35809676,362,971,23,104,6,2,1468,33.855585831062676,12.20614828209765
35809688,209,337,11,64,3,2,626,46.166134185303505,19.18465227817746
35809706,55,201,5,36,3,0,300,32.99999999999999,17.959183673469393
35810046,111,124,8,45,0,0,288,56.94444444444444,29.943502824858758
35810058,124,159,0,5,2,0,290,45.17241379310345,4.216867469879515
35810307,96,648,9,34,3,0,790,17.974683544303794,6.628242074927959
35810538,508,406,24,152,1,1,1092,62.82051282051282,30.47945205479452
35810548,139,121,2,7,0,0,269,55.01858736059479,6.923076923076921
35810551,160,171,3,12,0,1,347,50.720461095100866,8.556149732620321
35810617,176,180,5,16,6,0,383,53.00261096605744,13.043478260869568
35810629,22,33,1,17,0,0,73,54.794520547945204,35.29411764705882
35810630,350,107,3,47,1,0,508,78.93700787401575,32.27848101265823
35810654,108,92,4,131,0,1,336,72.61904761904762,59.64912280701755
35811105,126,133,3,24,3,2,291,54.295532646048116,19.393939393939398
35811385,157,223,4,20,9,1,414,46.135265700483096,13.229571984435795
35811397,41,68,4,11,1,0,125,45.599999999999994,19.047619047619047
35811658,73,198,12,38,6,0,327,39.449541284403665,22.047244094488192
35811725,49,36,5,41,0,0,131,72.51908396946564,56.09756097560976
35811798,65,21,3,21,0,0,110,80.9090909090909,53.333333333333336
35811816,270,105,2,32,0,0,409,74.32762836185819,24.460431654676263
35811890,20,31,1,17,0,0,69,55.072463768115945,36.73469387755102
35811919,59,29,5,24,0,0,117,75.21367521367522,50
35812353,7,46,1,2,1,0,57,19.298245614035093,7.9999999999999964
35812390,20,54,4,10,1,0,89,39.32584269662921,21.739130434782606
35812481,92,20,0,4,0,0,116,82.75862068965517,16.666666666666664
35812602,6,35,0,2,0,0,43,18.6046511627907,5.405405405405405
35812687,136,114,6,20,0,0,276,58.69565217391304,18.571428571428573
35812729,2,44,0,15,0,0,61,27.86885245901639,25.423728813559322
35812894,53,150,2,15,5,0,225,33.333333333333336,12.790697674418606
35812912,48,130,4,6,0,0,188,30.85106382978723,7.14285714285714
35812985,12,46,0,1,0,0,59,22.033898305084744,2.127659574468088
35813059,0,50,0,1,4,0,55,9.090909090909093,9.090909090909093
35813060,104,20,1,0,0,0,125,84,4.761904761904767
35813114,54,277,11,44,2,0,388,28.60824742268041,17.06586826347305
35813229,6,34,2,7,0,0,49,30.612244897959183,20.93023255813954
35813254,7,48,0,5,0,0,60,19.999999999999996,9.433962264150942
35813266,13,55,1,0,0,0,69,20.28985507246377,1.7857142857142905
35813278,35,44,4,8,0,0,91,51.64835164835164,21.42857142857143
35813291,48,4,0,8,0,0,60,93.33333333333333,66.66666666666667
35813321,133,43,1,23,1,0,201,78.60696517412936,36.76470588235294
35813436,3,21,3,25,0,0,52,59.61538461538461,57.14285714285714
35813485,8,41,0,15,0,0,64,35.9375,26.785714285714292
35813497,1,29,2,15,1,0,48,39.583333333333336,38.297872340425535
35813597,83,93,7,92,0,0,275,66.18181818181819,51.5625
35813643,21,49,1,19,0,0,90,45.55555555555556,28.985507246376805
35813710,0,60,2,18,0,0,80,25,25
35813734,42,13,0,12,0,0,67,80.59701492537313,48
35813746,63,25,1,9,1,0,99,74.74747474747474,30.555555555555557
35813783,23,32,1,12,1,0,69,53.623188405797094,30.434782608695656
35813837,45,101,9,12,2,0,169,40.23668639053254,18.54838709677419
35813953,2,21,1,23,0,0,47,55.319148936170215,53.333333333333336
35813977,59,21,6,75,0,0,161,86.95652173913044,79.41176470588236
35813989,68,36,5,21,0,0,130,72.3076923076923,41.93548387096774
35814003,0,48,0,0,2,0,50,4.0000000000000036,4.0000000000000036
35814015,127,50,1,137,1,0,316,84.17721518987342,73.54497354497354
35814040,44,20,2,33,0,0,99,79.7979797979798,63.63636363636363
35814131,9,237,1,0,0,0,247,4.048582995951422,0.42016806722688926
35814180,105,15,0,5,0,0,125,88,25
35814209,27,28,0,3,0,0,58,51.72413793103448,9.677419354838712
35814234,59,61,0,0,1,0,121,49.586776859504134,1.6129032258064502
35814258,29,21,7,14,0,0,71,70.4225352112676,50
35814271,43,23,1,7,1,0,75,69.33333333333334,28.125
35814283,36,38,4,30,1,0,109,65.13761467889908,47.945205479452056
35814295,80,20,1,27,0,0,128,84.375,58.33333333333333
35814325,1,35,3,20,0,0,59,40.67796610169492,39.6551724137931
35814337,65,26,3,12,0,0,106,75.47169811320755,36.58536585365854
35814350,5,32,5,84,0,1,127,74.80314960629921,73.77049180327869
35814386,36,29,1,4,1,1,72,59.72222222222222,19.444444444444443
35900060,570,411,37,309,1,3,1331,69.12096168294515,45.99211563731932
35900102,42,446,43,306,1,1,839,46.841477949940405,44.04015056461732
35901672,135,208,6,74,0,0,423,50.82742316784869,27.77777777777778
35901684,274,430,39,336,1,0,1080,60.18518518518518,46.650124069478906
35901702,266,601,44,279,4,1,1195,49.7071129707113,35.30678148546824
35901714,170,304,28,129,2,1,634,52.05047318611987,34.48275862068966
35901726,398,475,67,545,4,2,1491,68.1421864520456,56.54162854528819
35901738,277,169,14,113,0,0,573,70.50610820244327,42.9054054054054
35901748,317,303,29,229,4,0,882,65.64625850340136,46.3716814159292
35901751,229,349,39,415,0,4,1036,66.31274131274132,56.753407682775716
35901763,328,278,32,165,3,1,807,65.55142503097893,41.962421711899786
35901775,195,83,13,99,0,1,391,78.77237851662404,57.65306122448979
35901787,189,173,17,166,0,0,545,68.25688073394495,51.40449438202247
35901799,346,179,15,168,1,2,711,74.82419127988749,50.95890410958904
35902226,183,497,47,290,1,2,1020,51.27450980392156,40.62126642771804
35902238,163,84,6,55,1,0,309,72.81553398058253,42.465753424657535
35902248,314,168,12,73,0,0,567,70.37037037037037,33.596837944664024
35902263,414,494,78,566,6,7,1565,68.43450479233226,57.08079930495222
35902287,513,582,52,574,5,1,1727,66.29994209612045,52.05930807248764
35902299,344,245,25,292,2,0,908,73.01762114537445,56.560283687943254
35902305,300,430,35,324,2,1,1092,60.62271062271063,45.707070707070706
35902500,515,555,81,489,2,5,1647,66.3023679417122,50.97173144876326
35902512,185,633,50,527,1,1,1397,54.68861846814603,47.77227722772277
35902524,194,80,12,193,0,0,479,83.29853862212944,71.9298245614035
35902536,228,231,29,245,2,0,735,68.57142857142857,54.437869822485204
35902573,258,452,40,316,4,1,1071,57.79645191409897,44.40344403444034
35902585,313,86,13,62,0,0,474,81.85654008438819,46.58385093167702
35902597,671,458,28,440,4,1,1602,71.4107365792759,50.805585392051555
35902603,747,272,30,217,0,5,1271,78.59952793076317,48.091603053435115
35902615,452,482,40,393,0,3,1370,64.81751824817519,47.494553376906325
35902627,441,437,78,353,1,0,1310,66.6412213740458,49.712313003452245
35902639,602,708,42,430,5,0,1787,60.38052602126469,40.25316455696203
35902640,271,132,14,101,1,0,519,74.56647398843931,46.7741935483871
35902664,201,190,33,194,0,0,618,69.25566343042071,54.43645083932853
35902718,106,91,4,56,1,0,258,64.72868217054264,40.13157894736842
35902724,487,252,45,189,1,1,975,74.15384615384615,48.36065573770492
35902780,360,200,18,185,0,0,763,73.78768020969856,50.37220843672456
35902792,181,146,5,113,1,0,446,67.26457399103138,44.905660377358494
35902809,309,390,59,285,1,0,1044,62.643678160919535,46.93877551020408
35902810,370,171,12,148,0,1,702,75.64102564102564,48.49397590361446
35902822,205,184,19,182,0,1,591,68.8663282571912,52.33160621761659
35902834,229,383,35,269,2,3,921,58.414766558089035,44.653179190751445
35902846,746,287,26,240,1,0,1300,77.92307692307692,48.19494584837545
35902858,148,85,9,72,0,1,315,73.01587301587303,49.101796407185624
35902861,355,379,29,292,1,0,1056,64.10984848484848,45.93437945791726
35902871,403,289,44,390,1,0,1127,74.3566992014197,60.0828729281768
35902883,406,337,30,173,0,0,946,64.37632135306555,37.59259259259259
35902895,523,317,21,181,6,1,1049,69.78074356530028,39.73384030418251
35902901,588,350,34,431,3,1,1407,75.12437810945273,57.26495726495726
35902913,443,552,70,652,2,1,1720,67.90697674418604,56.77368833202819
35902925,474,720,41,382,8,4,1629,55.80110497237569,37.66233766233766
35904173,298,420,54,365,1,0,1138,63.09314586994728,50
35904247,89,336,35,241,0,1,702,52.13675213675213,45.18760195758564
35904259,198,352,18,246,2,1,817,56.91554467564259,43.134087237479804
35904260,203,119,14,99,0,0,435,72.64367816091955,48.706896551724135
35904272,69,131,10,78,1,1,290,54.82758620689655,40.723981900452486
35904284,335,334,54,256,1,2,982,65.9877800407332,48.377125193199376
35904296,327,330,55,292,3,5,1012,67.3913043478261,51.82481751824817
35904302,613,483,66,351,3,3,1519,68.20276497695852,46.68874172185431
35904314,139,154,25,206,0,0,524,70.61068702290076,60
35904326,284,468,20,199,2,0,973,51.90133607399794,32.07547169811321
35904338,141,147,14,112,0,0,414,64.4927536231884,46.15384615384615
35904348,328,360,38,235,0,1,962,62.57796257796257,43.217665615141954
35904569,540,199,24,129,3,1,896,77.79017857142857,44.10112359550562
35904582,344,350,44,212,1,1,952,63.23529411764706,42.43421052631579
35904594,607,678,71,754,2,3,2115,67.94326241134752,55.03978779840849
35904624,170,263,16,142,1,0,592,55.57432432432432,37.67772511848341
35904636,431,62,5,96,1,0,595,89.57983193277312,62.19512195121951
35904648,420,211,16,141,0,0,788,73.22335025380711,42.66304347826087
35904824,444,194,12,241,0,0,891,78.22671156004489,56.59955257270693
35904867,254,126,18,104,2,0,504,75,49.6
35904879,597,413,38,482,1,3,1534,73.07692307692308,55.92315901814301
35904922,306,120,26,95,0,0,547,78.06215722120659,50.20746887966805
35906141,382,288,44,254,1,2,971,70.33985581874356,51.103565365025474
35906153,579,447,22,292,3,3,1346,66.79049034175335,41.720990873533246
35906165,905,428,48,429,3,3,1816,76.43171806167402,53.018660812294186
35906177,196,66,10,66,0,2,340,80.58823529411765,54.16666666666667
35906189,269,124,18,178,0,0,589,78.94736842105263,61.25000000000001
35906190,126,257,26,177,1,1,588,56.292517006802726,44.37229437229438
35906207,59,108,15,53,0,0,235,54.04255319148936,38.63636363636363
35906529,256,206,27,132,1,0,622,66.88102893890675,43.715846994535525
35906530,25,363,99,648,0,1,1136,68.04577464788733,67.32673267326732
35906542,463,310,32,255,1,3,1064,70.86466165413535,48.41930116472546
35906554,429,244,20,316,1,1,1011,75.86547972304649,58.07560137457044
35906566,652,335,34,370,4,1,1396,76.00286532951289,54.9731182795699
35906578,210,182,16,183,1,0,592,69.25675675675676,52.35602094240838
35906585,338,166,18,124,1,1,648,74.38271604938271,46.4516129032258
35906591,282,224,26,271,1,1,805,72.17391304347827,57.17017208413002
35906797,75,163,15,111,6,1,371,56.06469002695418,44.932432432432435
35906803,192,332,40,143,1,0,708,53.10734463276836,35.65891472868217
35906955,361,108,6,169,2,0,646,83.28173374613004,62.10526315789473
35906967,81,141,20,105,0,0,347,59.36599423631124,46.99248120300752
35906980,226,635,71,317,3,1,1253,49.32162809257782,38.169425511197666
35907005,565,214,26,176,3,2,986,78.29614604462475,49.16864608076009
35907017,447,476,233,514,0,7,1677,71.6159809183065,61.300813008130085
35907029,464,166,8,222,2,1,863,80.76477404403244,58.39598997493734
35907108,218,615,59,474,2,0,1368,55.04385964912281,46.52173913043478
35907112,367,594,42,258,2,3,1266,53.08056872037914,33.9265850945495
35907157,176,494,59,533,5,0,1267,61.010260457774265,54.72043996333639
35907194,315,527,42,387,2,2,1275,58.666666666666664,45.104166666666664
35907637,295,572,36,337,7,4,1251,54.2765787370104,40.16736401673641
35908368,673,370,54,441,1,2,1541,75.98961713173264,57.373271889400925
35908373,246,569,60,438,5,2,1320,56.8939393939394,47.02048417132217
35908400,378,346,28,184,2,0,938,63.113006396588474,38.21428571428571
35908782,215,247,23,179,0,0,664,62.80120481927711,44.98886414253897
35908848,231,360,27,284,1,0,903,60.13289036544851,46.42857142857143
35908939,180,222,5,104,1,2,514,56.809338521400775,33.532934131736525
35908940,351,269,9,102,1,0,732,63.25136612021858,29.396325459317584
35908952,275,162,19,144,1,0,601,73.04492512479202,50.306748466257666
35908964,192,244,18,232,1,3,690,64.6376811594203,51.00401606425703
35908997,285,103,8,41,1,2,440,76.5909090909091,33.54838709677419
35909002,147,180,18,95,1,0,441,59.183673469387756,38.775510204081634
35909014,304,321,12,94,1,0,732,56.14754098360656,25
35909026,171,137,7,90,2,0,407,66.33906633906635,41.94915254237288
35909038,474,39,3,31,0,0,547,92.87020109689213,46.57534246575342
35909048,394,161,10,91,1,1,658,75.53191489361703,39.015151515151516
35909051,217,419,26,173,1,1,837,49.94026284348865,32.41935483870968
35909063,242,50,6,32,1,0,331,84.89425981873111,43.82022471910112
35909075,361,396,22,221,1,0,1001,60.439560439560445,38.125
35909087,330,188,19,89,1,0,627,70.01594896331738,36.7003367003367
35909099,14,141,14,93,0,0,262,46.18320610687023,43.14516129032258
35909105,80,229,13,132,0,1,455,49.67032967032967,38.93333333333333
35909117,199,500,46,255,2,1,1003,50.14955134596211,37.810945273631845
35909129,144,166,33,147,0,1,491,66.19144602851324,52.1613832853026
35909130,179,522,33,214,1,1,950,45.05263157894737,32.295719844357976
35909154,912,61,19,68,0,2,1062,94.25612052730696,59.33333333333333
35909166,324,726,20,349,2,3,1424,49.01685393258427,34
35909178,571,171,17,175,0,0,934,81.6916488222698,52.892561983471076
35909185,372,140,16,120,1,0,649,78.42835130970724,49.45848375451264
35909191,305,268,23,221,0,3,820,67.3170731707317,47.961165048543684
35909208,333,220,15,199,0,0,767,71.31681877444589,49.30875576036866
35909212,93,279,66,320,1,0,759,63.24110671936759,58.10810810810811
35910259,229,424,31,304,4,2,994,57.3440643863179,44.57516339869281
35910260,262,165,15,110,1,0,553,70.1627486437613,43.29896907216495
35910272,449,352,27,384,2,1,1215,71.02880658436214,54.04699738903393
35910284,234,125,10,132,0,0,501,75.0499001996008,53.18352059925093
35910296,92,410,35,256,1,0,794,48.36272040302268,41.5954415954416
35910302,356,718,80,517,5,1,1677,57.18545020870602,45.64723694171082
35910326,463,215,22,192,1,0,893,75.92385218365062,50
35910338,269,384,44,332,4,2,1035,62.89855072463768,49.86945169712794
35910776,75,398,76,537,2,2,1090,63.486238532110086,60.78817733990147
35910788,239,309,27,312,2,2,891,65.31986531986533,52.60736196319018
35910797,584,330,45,251,4,0,1214,72.8171334431631,47.61904761904761
35910818,334,502,21,105,47,5,1014,50.4930966469428,26.17647058823529
35910831,541,447,29,429,1,6,1453,69.23606331727461,50.986842105263165
35910843,324,354,23,153,0,2,856,58.64485981308412,33.45864661654135
35910855,290,167,14,122,1,1,595,71.9327731092437,45.24590163934427
35910995,111,288,61,198,0,1,659,56.297420333839156,47.44525547445255
35911008,297,310,32,278,1,2,920,66.30434782608697,50.24077046548956
35911033,149,102,5,55,0,0,311,67.20257234726688,37.03703703703704
35911537,308,304,43,301,0,0,956,68.2008368200837,53.086419753086425
35912268,220,347,44,287,2,1,901,61.48723640399556,49.04552129221733
35913431,115,76,7,75,0,0,273,72.16117216117216,51.89873417721519
35913649,282,142,8,82,3,0,517,72.5338491295938,39.57446808510638
35913820,34,170,20,63,0,0,287,40.76655052264808,32.80632411067194
35914678,487,250,19,123,2,1,882,71.65532879818595,36.70886075949367
35914691,357,410,47,468,1,0,1283,68.04364770070148,55.72354211663067
35914708,404,381,23,335,7,8,1158,67.09844559585491,49.46949602122016
35914712,516,173,18,202,3,0,912,81.03070175438596,56.313131313131315
35914721,602,439,40,311,4,2,1398,68.59799713876967,44.84924623115578
35914733,274,392,70,442,0,2,1180,66.77966101694915,56.73289183222958
35914745,317,320,32,345,0,4,1018,68.56581532416503,54.35092724679029
35914812,363,197,11,83,0,2,656,69.96951219512195,32.76450511945392
35914824,572,323,28,251,2,0,1176,72.53401360544218,46.52317880794702
35914836,407,183,17,125,2,0,734,75.06811989100818,44.03669724770643
35915658,227,346,27,135,2,1,738,53.116531165311656,32.289628180039145
35915661,427,227,22,168,1,2,847,73.19952774498229,45.952380952380956
35915671,350,332,38,284,5,3,1012,67.19367588932806,49.84894259818731
35915683,384,302,23,285,1,3,998,69.73947895791584,50.814332247557005
35915695,256,112,16,113,0,0,497,77.46478873239437,53.52697095435685
35915701,756,321,32,349,2,1,1461,78.02874743326488,54.46808510638298
35915725,411,617,53,517,6,4,1608,61.629353233830855,48.45446950710108
35916493,177,244,40,232,4,1,698,65.0429799426934,53.16698656429942
35916500,353,248,20,120,1,0,742,66.57681940700809,36.24678663239075
